doc_id,hotel_name,hotel_url,street,city,state,country,zip,class,price,num_reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,COMFORT,overall_ratingsource
uk_england_london_golders_park_hotel,golders park hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254566-r2601555-Golders_Park_Hotel-London_England.html,-1,london,-1,UK,nw11 9by,-1,-1,1,1,3,3,4,2,0,2.6
uk_england_london_prince_william_hotel,prince william hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193649-r48097789-Prince_William_Hotel-London_England.html,-1,london,-1,UK,w2 3da,-1,-1,111,2.355932203,1.762711864,2.355932203,3.677966102,2.050847458,0,2.440677966
uk_england_london_grange_langham_court,grange langham court,http://www.tripadvisor.com/ShowUserReviews-g186338-d199141-r49643967-Grange_Langham_Court-London_England.html,-1,london,-1,UK,w1w 6bu,-1,-1,55,3.166666667,2.1,3,3.933333333,2.333333333,0,2.906666667
uk_england_london_millennium_lodge_central,millennium lodge central,http://www.tripadvisor.com/ShowUserReviews-g186338-d577542-r5370334-Millennium_Lodge_Central-London_England.html,-1,london,-1,UK,w2 4nj,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_hotel_sophia,hotel sophia,http://www.tripadvisor.com/ShowUserReviews-g186338-d663955-r32440075-Hotel_Sophia-London_England.html,-1,london,-1,UK,w2 1hl,-1,-1,5,2.8,2.6,2.8,4.2,3.2,0,3.12
uk_england_london_brunel_hotel,brunel hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193183-r46529230-Brunel_Hotel-London_England.html,-1,london,-1,UK,w2 3hb,-1,-1,65,2.5,2,2.4,3.775,2.425,0,2.62
uk_england_london_albro_house,albro house,http://www.tripadvisor.com/ShowUserReviews-g186338-d528660-r49423926-Albro_House-London_England.html,-1,london,-1,UK,w2 2ry,-1,-1,8,3.25,2.75,3.125,4.5,3.25,0,3.375
uk_england_london_comfort_inn_notting_hill,comfort inn notting hill,http://www.tripadvisor.com/ShowUserReviews-g186338-d1546954-r49855109-Comfort_Inn_Notting_Hill-London_England.html,-1,london,-1,UK,w2 4du,-1,-1,1,2,2,2,4,4,0,2.8
uk_england_london_central_house_hotel,central house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193154-r49044252-Central_House_Hotel-London_England.html,-1,london,-1,UK,sw1 v2bb,-1,-1,94,2.580645161,2.129032258,2.580645161,3.612903226,2.306451613,0,2.641935484
uk_england_london_great_northern_hotel,great northern hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193629-r48876308-Great_Northern_Hotel-London_England.html,-1,london,-1,UK,n1 9an,-1,-1,1,4,4,1,2,2,0,2.6
uk_england_london_eccleston_house,eccleston house,http://www.tripadvisor.com/ShowUserReviews-g186338-d566724-r10421120-Eccleston_House-London_England.html,-1,london,-1,UK,sw1v1ph,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_casserly_court_hotel,casserly court hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d265570-r1071529-Casserly_Court_Hotel-London_England.html,-1,london,-1,UK,w2 6dx,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_grand_royale_london_hyde_park,grand royale london hyde park,http://www.tripadvisor.com/ShowUserReviews-g186338-d218403-r50502615-Grand_Royale_London_Hyde_Park-London_England.html,-1,london,-1,UK,w2 3jp,-1,-1,147,3.032786885,2.344262295,2.573770492,3.737704918,2.754098361,0,2.88852459
uk_england_london_hogarth_executive_rooms_by_shaftesbury,hogarth executive rooms by shaftesbury,http://www.tripadvisor.com/ShowUserReviews-g186338-d1055574-r40770386-Hogarth_Executive_Rooms_by_Shaftesbury-London_England.html,-1,london,-1,UK,sw5 0qq,-1,-1,8,3.833333333,4,3.5,4.5,3.833333333,0,3.933333333
uk_england_london_newham_hotel,newham hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d483409-r46985868-Newham_Hotel-London_England.html,-1,london,-1,UK,e7 8aa,-1,-1,9,2.375,2.375,2.5,2.75,2.75,0,2.55
uk_england_london_heatherbank_hotel,heatherbank hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d279653-r13777128-Heatherbank_Hotel-London_England.html,-1,london,-1,UK,n12 8rt,-1,-1,3,4,4,3.333333333,3.666666667,3.666666667,0,3.733333333
uk_england_london_amber_hotel,amber hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193145-r1487548-Amber_Hotel-London_England.html,-1,london,-1,UK,w8 6jn,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_holly_house_hotel,holly house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d243372-r34948824-Holly_House_Hotel-London_England.html,-1,london,-1,UK,sw1v 1rp,-1,-1,53,2.12,1.72,2.12,3.56,2.4,0,2.384
uk_england_london_foubert_s_hotel,foubert s hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d644478-r8435602-Foubert_s_Hotel-London_England.html,-1,london,-1,UK,w4 1qp,-1,-1,2,4,3,4,4,4,0,3.8
uk_england_london_berkeley_park_apartments,berkeley park apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d559159-r40351072-Berkeley_Park_Apartments-London_England.html,-1,london,-1,UK,ub3 5fg,-1,-1,5,3.5,2.75,3,2.5,3.25,0,3
uk_england_london_huntingdon_house_apartments,huntingdon house apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d224743-r5286575-Huntingdon_House_Apartments-London_England.html,-1,london,-1,UK,sw5 0sw,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_huttons_hotel,huttons hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193150-r48737004-Huttons_Hotel-London_England.html,-1,london,-1,UK,sw1v 2bb,-1,-1,109,3.137931034,2.396551724,3.155172414,3.931034483,2.913793103,0,3.106896552
uk_england_london_thistle_lancaster_gate,thistle lancaster gate,http://www.tripadvisor.com/ShowUserReviews-g186338-d1462346-r34952296-Thistle_Lancaster_Gate-London_England.html,-1,london,-1,UK,w2 3nn,-1,-1,1,4,3,2,4,3,0,3.2
uk_england_london_monarch_hotel,monarch hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d313088-r23710695-Monarch_Hotel-London_England.html,-1,london,-1,UK,sw5 0sf,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_10_aarden_hotel,10 aarden hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d324556-r4724004-10_Aarden_Hotel-London_England.html,-1,london,-1,UK,sw1v 4bj,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_cordova_house_hotel,cordova house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1219798-r22407604-Cordova_House_Hotel-London_England.html,-1,london,-1,UK,w2 3du,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_new_century_inn,new century inn,http://www.tripadvisor.com/ShowUserReviews-g186338-d320223-r6551199-New_Century_Inn-London_England.html,-1,london,-1,UK,w6,-1,-1,1,4,3,4,2,3,0,3.2
uk_england_london_haven_hotel,haven hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d661963-r8465745-Haven_Hotel-London_England.html,-1,london,-1,UK,w2 1ul,-1,-1,1,4,3,4,4,3,0,3.6
uk_england_london_hopfan_bed_and_breakfast,hopfan bed and breakfast,http://www.tripadvisor.com/ShowUserReviews-g186338-d1100553-r17718593-Hopfan_Bed_and_Breakfast-London_England.html,-1,london,-1,UK,-1,-1,-1,1,3,4,2,2,2,0,2.6
uk_england_london_avni_kensington,avni kensington,http://www.tripadvisor.com/ShowUserReviews-g186338-d192150-r48650815-Avni_Kensington-London_England.html,-1,london,-1,UK,sw7 4lt,-1,-1,61,2.882352941,2.470588235,2.705882353,4.235294118,2.411764706,0,2.941176471
uk_england_london_no_11_private_members_club,no 11 private members club,http://www.tripadvisor.com/ShowUserReviews-g186338-d1214568-r40587280-No_11_Private_Members_Club-London_England.html,-1,london,-1,UK,sw3 2rj,-1,-1,2,3.5,2.5,3.5,4,2.5,0,3.2
uk_england_london_westminster_apartments,westminster apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d262244-r1108102-Westminster_Apartments-London_England.html,-1,london,-1,UK,se1 7pj,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_palace_court_hotel,palace court hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d224732-r50227885-Palace_Court_Hotel-London_England.html,-1,london,-1,UK,w2 4px,-1,-1,55,2.292682927,2.048780488,2.292682927,3.658536585,2.219512195,0,2.502439024
uk_england_london_kensington_townhouse_london,kensington townhouse london,http://www.tripadvisor.com/ShowUserReviews-g186338-d210752-r49897033-Kensington_Townhouse_London-London_England.html,-1,london,-1,UK,sw5 0pu,-1,-1,88,3.3,2.44,2.52,3.86,2.54,0,2.932
uk_england_london_shaftesbury_premier_hyde_park_paddington,shaftesbury premier hyde park paddington,http://www.tripadvisor.com/ShowUserReviews-g186338-d218402-r49720606-Shaftesbury_Premier_Hyde_Park_Paddington-London_England.html,-1,london,-1,UK,w2 6qa,-1,-1,207,3.336956522,2.391304348,2.706521739,3.706521739,2.576086957,0,2.943478261
uk_england_london_seymour_hotel,seymour hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d279734-r45569392-Seymour_Hotel-London_England.html,-1,london,-1,UK,w2 2ry,-1,-1,21,3.5,2.5,2.833333333,4.333333333,3.5,0,3.333333333
uk_england_london_central_park_hotel,central park hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1019217-r48927524-Central_Park_Hotel-London_England.html,-1,london,-1,UK,n4 2sr,-1,-1,19,2.466666667,2.4,2.733333333,3.4,3.133333333,0,2.826666667
uk_england_london_buckland_hotel,buckland hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d279519-r1520810-Buckland_Hotel-London_England.html,-1,london,-1,UK,nw3 5dx,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_blair_house_hotel,blair house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d258939-r1544207-Blair_House_Hotel-London_England.html,-1,london,-1,UK,-1,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_yourstay_victoria_apartments,yourstay victoria apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d530212-r2970709-YourStay_Victoria_Apartments-London_England.html,-1,london,-1,UK,sw1v 1hn,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_yourstay_paddington_apartments,yourstay paddington apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d502984-r3213368-YourStay_Paddington_Apartments-London_England.html,-1,london,-1,UK,w2 6dw,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_ambassadors_hotel,ambassadors hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193072-r50002166-Ambassadors_Hotel-London_England.html,-1,london,-1,UK,sw5 0lx,-1,-1,138,2.43373494,1.819277108,2.240963855,3.686746988,2.277108434,0,2.491566265
uk_england_london_willett_hotel,willett hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d192142-r6359345-Willett_Hotel-London_England.html,-1,london,-1,UK,sw1w 8dj,-1,-1,12,2.333333333,2,3,3.666666667,2.333333333,0,2.666666667
uk_england_london_averard_hotel,averard hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254688-r44239966-Averard_Hotel-London_England.html,-1,london,-1,UK,w2 3lh,-1,-1,43,2.75862069,2.413793103,2.655172414,3.965517241,3.068965517,0,2.972413793
uk_england_london_39_suites,39 suites,http://www.tripadvisor.com/ShowUserReviews-g186338-d1216965-r49300992-39_Suites-London_England.html,-1,london,-1,UK,w2 3sy,-1,-1,14,3.818181818,3,3.090909091,4.454545455,3.545454545,0,3.581818182
uk_england_london_yourstay_canary_wharf,yourstay canary wharf,http://www.tripadvisor.com/ShowUserReviews-g186338-d566466-r8450972-Yourstay_Canary_Wharf-London_England.html,-1,london,-1,UK,e14 8jr,-1,-1,1,1,1,1,2,1,0,1.2
uk_england_london_rose_court_hotel,rose court hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d279730-r50288318-Rose_Court_Hotel-London_England.html,-1,london,-1,UK,w2 1tr,-1,-1,41,1.742424242,1.696969697,2.181818182,3.848484848,2.060606061,0,2.306060606
uk_england_london_abbey_hotel,abbey hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d483451-r35602125-Abbey_Hotel-London_England.html,-1,london,-1,UK,w12 7dp,-1,-1,6,2.5,2.166666667,2.666666667,2.833333333,2.5,0,2.533333333
uk_england_london_bakers_hotel,bakers hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d569842-r37230135-Bakers_Hotel-London_England.html,-1,london,-1,UK,sw1v 4ja,-1,-1,41,2.470588235,2.352941176,2.735294118,3.911764706,2.705882353,0,2.835294118
uk_england_london_hamilton_house_hotel_greenwich,hamilton house hotel greenwich,http://www.tripadvisor.com/ShowUserReviews-g186338-d279645-r3346438-Hamilton_House_Hotel_Greenwich-London_England.html,-1,london,-1,UK,se10 8qt,-1,-1,4,0,0,0,0,0,0,-1
uk_england_london_hotel_plaza_continental,hotel plaza continental,http://www.tripadvisor.com/ShowUserReviews-g186338-d193076-r2293887-Hotel_Plaza_Continental-London_England.html,-1,london,-1,UK,sw5 0tp,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_grantly_hotel,grantly hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d279641-r41506828-Grantly_Hotel-London_England.html,-1,london,-1,UK,w12 8ps,-1,-1,25,3,2.666666667,3.266666667,4.466666667,2.933333333,0,3.266666667
uk_england_london_jubilee_hotel,jubilee hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d275514-r48420126-Jubilee_Hotel-London_England.html,-1,london,-1,UK,sw1v 1nz,-1,-1,40,2.777777778,2.37037037,2.740740741,4.481481481,3.074074074,0,3.088888889
uk_england_london_8_cheviot_hotel,8 cheviot hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d279514-r4460309-8_Cheviot_Hotel-London_England.html,-1,london,-1,UK,sw1v 4bj,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_canary_wharf_apartments,canary wharf apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d324557-r3027966-Canary_Wharf_Apartments-London_England.html,-1,london,-1,UK,e14 9pa,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_comfort_hotel_harrow,comfort hotel harrow,http://www.tripadvisor.com/ShowUserReviews-g186338-d193040-r48328426-Comfort_Hotel_Harrow-London_England.html,-1,london,-1,UK,ha1 2nt,-1,-1,32,2.75,2.208333333,2.541666667,3.125,2.625,0,2.65
uk_england_london_lords_hotel,lords hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193640-r50129231-Lords_Hotel-London_England.html,-1,london,-1,UK,w2 4pr,-1,-1,74,2.68627451,2.274509804,2.745098039,4.039215686,2.843137255,0,2.917647059
uk_england_london_woodley_hotel,woodley hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d275443-r5290171-Woodley_Hotel-London_England.html,-1,london,-1,UK,sw5 0qj,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_weston_house_hotel,weston house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d263705-r14538779-Weston_House_Hotel-London_England.html,-1,london,-1,UK,se9 5lb,-1,-1,1,5,2,5,5,4,0,4.2
uk_england_london_beverley_city_hotel,beverley city hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d277083-r46928347-Beverley_City_Hotel-London_England.html,-1,london,-1,UK,w2 1ub,-1,-1,23,3.071428571,2.214285714,2.642857143,3.785714286,2.214285714,0,2.785714286
uk_england_london_bickenhall_hotel,bickenhall hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193610-r38079865-Bickenhall_Hotel-London_England.html,-1,london,-1,UK,w1h 3pj,-1,-1,33,2,1.904761905,2.238095238,3.904761905,2.19047619,0,2.447619048
uk_england_london_annandale_house_hotel,annandale house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254555-r4614969-Annandale_House_Hotel-London_England.html,-1,london,-1,UK,sw1w 8eb,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_the_belgrove_hotel,the belgrove hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d483455-r42638579-The_Belgrove_Hotel-London_England.html,-1,london,-1,UK,wc1h 8ab,-1,-1,45,2.451612903,1.774193548,2.451612903,4.064516129,2.258064516,0,2.6
uk_england_london_boston_manor_hotel,boston manor hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d191910-r46415951-Boston_Manor_Hotel-London_England.html,-1,london,-1,UK,w7 2hj,-1,-1,18,2.769230769,2.615384615,3.076923077,3.230769231,3.076923077,0,2.953846154
uk_england_london_chelsea_guest_house,chelsea guest house,http://www.tripadvisor.com/ShowUserReviews-g186338-d605788-r41910407-Chelsea_Guest_House-London_England.html,-1,london,-1,UK,sw8 4te,-1,-1,14,3,2.666666667,2.75,3.083333333,3.25,0,2.95
uk_england_london_exhibition_court_hotel_2,exhibition court hotel 2,http://www.tripadvisor.com/ShowUserReviews-g186338-d279630-r4121699-Exhibition_Court_Hotel_2-London_England.html,-1,london,-1,UK,sw5 9dy,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_dylan_house,dylan house,http://www.tripadvisor.com/ShowUserReviews-g186338-d262449-r50364509-Dylan_House-London_England.html,-1,london,-1,UK,w23dw,-1,-1,23,2.941176471,2.352941176,2.588235294,3.823529412,2.411764706,0,2.823529412
uk_england_london_mayfair_apartments,mayfair apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d254691-r6032092-Mayfair_Apartments-London_England.html,-1,london,-1,UK,w1j 5dl,-1,-1,1,1,1,1,5,2,0,2
uk_england_london_london_visitors_hotel,london visitors hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1010648-r48498794-London_Visitors_Hotel-London_England.html,-1,london,-1,UK,w14 8bb,-1,-1,7,3.571428571,2.285714286,2.142857143,3.857142857,2.714285714,0,2.914285714
uk_england_london_the_house_hotel,the house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d276498-r4470097-The_House_Hotel-London_England.html,-1,london,-1,UK,nw3 1ph,-1,-1,7,0,0,0,0,0,0,-1
uk_england_london_travelodge_london_kings_cross,travelodge london kings cross,http://www.tripadvisor.com/ShowUserReviews-g186338-d289706-r50055611-Travelodge_London_Kings_Cross-London_England.html,-1,london,-1,UK,wc1x 8bh,-1,-1,111,3,2.506493506,2.649350649,3.649350649,2.805194805,0,2.922077922
uk_england_london_georgian_hotel,georgian hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254565-r50414333-Georgian_Hotel-London_England.html,-1,london,-1,UK,w1u 6jf,-1,-1,38,2.259259259,1.62962963,1.962962963,3.814814815,2.037037037,0,2.340740741
uk_england_london_sara_hotel,sara hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d263702-r48158396-Sara_Hotel-London_England.html,-1,london,-1,UK,sw5 9jt,-1,-1,18,2.4,2,2.6,3.8,2.7,0,2.7
uk_england_london_so_quartier_nw6,so quartier nw6,http://www.tripadvisor.com/ShowUserReviews-g186338-d1213488-r49995665-So_Quartier_NW6-London_England.html,-1,london,-1,UK,-1,-1,-1,9,3.428571429,3,2.714285714,3.428571429,3,0,3.114285714
uk_england_london_alexander_house_hotel,alexander house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d261727-r14310854-Alexander_House_Hotel-London_England.html,-1,london,-1,UK,sw1v 1rp,-1,-1,13,1.75,1.75,1.75,3.25,2.5,0,2.2
uk_england_london_boka_hotel,boka hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d242990-r45485750-Boka_Hotel-London_England.html,-1,london,-1,UK,sw5 9jt,-1,-1,39,2.5,2.35,2.35,4,3.1,0,2.86
uk_england_london_grove_hill_hotel,grove hill hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d651351-r49802421-Grove_Hill_Hotel-London_England.html,-1,london,-1,UK,e18 2jg,-1,-1,6,3,2.75,2.25,3.5,3.25,0,2.95
uk_england_london_majestic,majestic,http://www.tripadvisor.com/ShowUserReviews-g186338-d193642-r48951660-Majestic-London_England.html,-1,london,-1,UK,sw5 0tl,-1,-1,76,2,1.886792453,2.169811321,3.660377358,2.150943396,0,2.373584906
uk_england_london_130_queensgate_london_apartments,130 queensgate london apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d192131-r8423411-130_Queensgate_London_Apartments-London_England.html,-1,london,-1,UK,sw7 5le,-1,-1,27,3,3.666666667,3.333333333,5,3,0,3.6
uk_england_london_parkside_hotel,parkside hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d243456-r6610705-Parkside_Hotel-London_England.html,-1,london,-1,UK,n4 2pl,-1,-1,8,3,3,3,2,4,0,3
uk_england_london_park_lane_mews_hotel,park lane mews hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193159-r50436502-Park_Lane_Mews_Hotel-London_England.html,-1,london,-1,UK,w1j 7bs,-1,-1,109,2.75,2.260869565,2.391304348,4.010869565,2.293478261,0,2.741304348
uk_england_london_avon_hotel,avon hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d320206-r45483661-Avon_Hotel-London_England.html,-1,london,-1,UK,w2 1rt,-1,-1,24,3.352941176,2.529411765,3,4,3,0,3.176470588
uk_england_london_royal_norfolk_hotel,royal norfolk hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d192080-r49581880-Royal_Norfolk_Hotel-London_England.html,-1,london,-1,UK,w2 1hh,-1,-1,117,2.323076923,1.953846154,2.4,3.861538462,2.292307692,0,2.566153846
uk_england_london_dolphin_hotel,dolphin hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d192078-r49434072-Dolphin_Hotel-London_England.html,-1,london,-1,UK,w2 1rs,-1,-1,55,2.461538462,1.923076923,2.512820513,4.051282051,2.512820513,0,2.692307692
uk_england_london_craven_gardens_hotel,craven gardens hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193182-r13864219-Craven_Gardens_Hotel-London_England.html,-1,london,-1,UK,w2 3es,-1,-1,22,2.571428571,2.714285714,2.142857143,3.571428571,2.857142857,0,2.771428571
uk_england_london_travelodge_wembley,travelodge wembley,http://www.tripadvisor.com/ShowUserReviews-g186338-d597383-r50451561-Travelodge_Wembley-London_England.html,-1,london,-1,UK,nw10 7ug,-1,-1,61,3.208333333,2.875,2.895833333,2.083333333,3.229166667,0,2.858333333
uk_england_london_kensington_suite_hotel,kensington suite hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d736380-r49549190-Kensington_Suite_Hotel-London_England.html,-1,london,-1,UK,w14 8bd,-1,-1,38,2.676470588,2.294117647,2.264705882,3.088235294,2.558823529,0,2.576470588
uk_england_london_berners_hotel,berners hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193087-r5731828-Berners_Hotel-London_England.html,-1,london,-1,UK,w1a 3be,-1,-1,25,2,1.5,2,5,2,0,2.5
uk_england_london_carlton_hotel_london,carlton hotel london,http://www.tripadvisor.com/ShowUserReviews-g186338-d273188-r30782103-Carlton_Hotel_London-London_England.html,-1,london,-1,UK,c1h 8ba,-1,-1,13,2.555555556,2.111111111,2.555555556,3.222222222,2.777777778,0,2.644444444
uk_england_london_avonmore_hotel,avonmore hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d192160-r39696075-Avonmore_Hotel-London_England.html,-1,london,-1,UK,w14 8rs,-1,-1,58,2.769230769,2.692307692,2.961538462,3,2.692307692,0,2.823076923
uk_england_london_marlin_apartments_canary_south,marlin apartments canary south,http://www.tripadvisor.com/ShowUserReviews-g186338-d610914-r42124384-Marlin_Apartments_Canary_South-London_England.html,-1,london,-1,UK,e14 8gg,-1,-1,14,3.875,3.125,2.875,2.75,3.125,0,3.15
uk_england_london_langland_hotel,langland hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d504487-r49219018-Langland_Hotel-London_England.html,-1,london,-1,UK,w1ce 6hg,-1,-1,65,2.333333333,1.875,2.4375,4.083333333,2.4375,0,2.633333333
uk_england_london_crystal_hotel,crystal hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1155010-r34404150-Crystal_Hotel-London_England.html,-1,london,-1,UK,wc1h 9re,-1,-1,2,3.5,2,3.5,4,3.5,0,3.3
uk_england_london_regent_palace_hotel,regent palace hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1461999-r34493507-Regent_Palace_Hotel-London_England.html,-1,london,-1,UK,w1b 5dn,-1,-1,2,1,3,2.5,4.5,2,0,2.6
uk_england_london_country_inn_suites_london_bloomsbury,country inn suites london bloomsbury,http://www.tripadvisor.com/ShowUserReviews-g186338-d192039-r48760290-Country_Inn_Suites_London_Bloomsbury-London_England.html,-1,london,-1,UK,wc1b 3na,-1,-1,34,3.235294118,2.176470588,2.823529412,4.235294118,2.823529412,0,3.058823529
uk_england_london_holland_court_hotel,holland court hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d192085-r48523332-Holland_Court_Hotel-London_England.html,-1,london,-1,UK,w14 8hj,-1,-1,64,2.473684211,2.210526316,2.447368421,3.5,2.710526316,0,2.668421053
uk_england_london_mabledon_court_hotel,mabledon court hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d210755-r48177002-Mabledon_Court_Hotel-London_England.html,-1,london,-1,UK,wc1h 9ba,-1,-1,55,2.512195122,1.853658537,2.853658537,3.87804878,2.219512195,0,2.663414634
uk_england_london_bryanston_court_hotel,bryanston court hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d192098-r13865960-Bryanston_Court_Hotel-London_England.html,-1,london,-1,UK,w1h 8dd,-1,-1,9,2.5,2.5,3.5,5,2.5,0,3.2
uk_england_london_ivanhoe_suite_hotel,ivanhoe suite hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d214644-r33235440-Ivanhoe_Suite_Hotel-London_England.html,-1,london,-1,UK,w1m 5hb,-1,-1,15,2,2.166666667,1.166666667,3.333333333,2.333333333,0,2.2
uk_england_london_best_western_paddington_court_inn,best western paddington court inn,http://www.tripadvisor.com/ShowUserReviews-g186338-d291626-r36194905-Best_Western_Paddington_Court_Inn-London_England.html,-1,london,-1,UK,w2 3dn,-1,-1,13,3.333333333,2.444444444,2.222222222,3.555555556,2.444444444,0,2.8
uk_england_london_innkeeper_s_lodge_snaresbrook,innkeeper s lodge snaresbrook,http://www.tripadvisor.com/ShowUserReviews-g186338-d630310-r28075878-Innkeeper_s_Lodge_Snaresbrook-London_England.html,-1,london,-1,UK,e11 1pe,-1,-1,6,3.166666667,3.166666667,2.833333333,4.166666667,3.166666667,0,3.3
uk_england_london_london_city_apartments,london city apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d1186221-r25620280-London_City_Apartments-London_England.html,-1,london,-1,UK,n1 1pq,-1,-1,1,4,1,2,3,2,0,2.4
uk_england_london_euro_wembley_hotel_london,euro wembley hotel london,http://www.tripadvisor.com/ShowUserReviews-g186338-d1200356-r49404067-Euro_Wembley_Hotel_London-London_England.html,-1,london,-1,UK,ha9 7ja,-1,-1,6,2.4,2.2,2.2,3.6,3.4,0,2.76
uk_england_london_thistle_selfridge,thistle selfridge,http://www.tripadvisor.com/ShowUserReviews-g186338-d193103-r49175446-Thistle_Selfridge-London_England.html,-1,london,-1,UK,w1h 0js,-1,-1,148,2.977777778,2.577777778,2.644444444,4.511111111,2.511111111,0,3.044444444
uk_england_london_county_london,county london,http://www.tripadvisor.com/ShowUserReviews-g186338-d320210-r49753156-County_London-London_England.html,-1,london,-1,UK,wc1h ojw,-1,-1,64,2.425531915,2,2.319148936,4.063829787,2.893617021,0,2.740425532
